time,F1,Pa,Pr,Td,Tg,Tst,Tcnd1,Tcnd2,Tgpz_a,Tgpz_b,Tgpz_v,Tgpz_g,Tturb_a,Tturb_b,Tturb_v,Tturb_g,Fr,seg,dPa,transient,resid_prism
2016-06-09 14:00:00,19.325209,284.440094,47.349304,37.73716,35.842964,53.791946,28.052,30.225,538.843,540.894,541.479,539.063,545.215,548.438,549.39,542.871,49.99876,26,0.19723499999997784,False,
2016-06-09 15:00:00,19.327461,284.071411,47.216526,37.737965,35.855946,53.811363,28.149,30.322,537.891,540.527,540.527,539.429,545.361,547.998,549.023,542.944,50.003357,26,-0.3686829999999759,False,1.95e-06
2016-06-09 16:00:00,19.321453,284.443726,44.001965,37.758553,35.876106,53.853912,28.125,30.322,539.575,544.116,538.623,541.772,544.189,546.899,548.438,541.479,49.997303,26,0.3723150000000146,False,
2016-06-09 17:00:00,19.323708,284.007019,39.373581,37.586727,35.67329,53.720291,28.125,30.298,539.209,542.285,540.088,539.868,545.581,548.071,549.902,542.651,50.004356,26,-0.4367070000000126,False,
2016-06-09 18:00:00,19.328964,284.560883,32.75589,37.160801,35.241455,53.267944,28.125,30.249,537.891,541.04,537.817,539.941,545.361,547.925,549.097,542.358,49.995518,26,0.5538639999999759,False,0.00075882
2016-06-09 19:00:00,19.334972,284.18158,32.008804,37.095161,35.182411,53.120358,28.125,30.322,538.33,540.601,538.403,537.378,542.651,545.801,546.973,540.674,50.002865,26,-0.37930299999999306,False,
2016-06-09 20:00:00,19.334221,284.126099,29.273146,37.084763,35.162144,53.119473,28.052,30.249,541.626,544.629,543.384,543.311,546.094,548.877,550.635,543.091,50.003544,26,-0.055480999999986125,False,0.00375805
2016-06-09 21:00:00,19.330465,284.215027,30.116383,37.052818,35.128819,53.084801,28.076,30.249,537.671,540.967,539.502,539.575,545.947,548.73,549.756,543.677,50.001102,26,0.08892800000000989,False,
2016-06-09 22:00:00,19.332718,285.872467,31.6322,37.108398,35.130161,53.182762,28.052,30.249,541.26,542.944,541.406,541.479,544.556,547.778,548.584,541.992,49.984531,26,1.6574399999999514,False,0.00225505
2016-06-09 23:00:00,19.333469,284.26709,35.184147,37.02618,35.102234,53.113308,27.979,30.176,539.209,541.113,540.161,540.967,544.849,547.998,549.243,542.505,50.001362,26,-1.6053769999999759,False,
2016-06-10 00:00:00,19.327461,284.169067,18.022219,37.02351,35.005634,52.843674,27.905,30.103,542.212,544.702,542.944,541.919,554.15,556.567,553.638,546.167,50.000362,26,-0.09802300000001196,False,
2016-06-10 01:00:00,19.324457,239.271042,-1.245073,37.274929,34.803818,51.601109,22.388,23.511,545.142,543.018,542.725,544.409,542.065,548.071,539.429,536.353,50.002098,26,-44.89802499999999,True,
2016-06-10 02:00:00,19.337976,137.716568,-4.403109,35.764053,33.084435,47.093727,21.899,22.852,540.82,543.604,544.336,545.508,548.145,551.147,548.73,545.581,49.997921,26,-101.554474,True,0.0120189
2016-06-10 03:00:00,19.329716,134.57605,-7.936582,34.613583,33.097092,46.088928,21.826,22.803,541.626,542.139,540.967,542.358,549.829,549.902,548.438,545.508,50.000507,26,-3.140517999999986,False,
2016-06-10 04:00:00,19.320702,134.474014,-12.503946,35.446838,33.999592,46.927231,21.777,22.803,538.257,540.234,540.82,541.333,550.049,549.097,548.73,545.728,50.003262,26,-0.10203599999999824,False,
2016-06-10 05:00:00,19.304932,133.798431,5.514403,35.689072,34.227947,47.271614,21.777,22.778,542.798,544.995,542.505,541.479,550.488,549.756,549.756,546.46,50.009342,26,-0.6755830000000174,False,
2016-06-10 06:00:00,19.301928,134.11586,8.051526,35.773159,34.304333,47.411823,21.753,22.778,540.088,540.161,541.479,541.187,547.485,548.73,546.606,544.336,50.008488,26,0.3174290000000042,False,
2016-06-10 07:00:00,19.301928,175.167664,18.411842,34.815491,33.782104,47.729858,26.465,28.491,538.696,540.527,539.795,540.674,548.511,553.418,546.021,545.947,50.002773,26,41.051804000000004,True,
2016-06-10 08:00:00,19.306433,267.200653,13.220965,36.000404,34.490665,50.808208,27.808,30.078,542.139,544.556,542.944,542.285,551.587,554.004,551.66,551.294,49.999279,26,92.03298899999999,True,
2016-06-10 09:00:00,19.315445,284.363739,34.368286,37.23241,34.680092,52.517216,27.808,30.029,540.381,543.164,541.992,541.992,548.804,551.294,549.609,549.097,49.99625,26,17.16308600000002,False,
2016-06-10 10:00:00,19.313944,284.254791,33.215122,37.355068,34.834034,52.811089,27.881,30.078,537.744,540.308,540.161,538.77,546.021,549.097,546.973,546.24,50.002274,26,-0.10894799999999805,False,
2016-06-10 11:00:00,19.324457,284.454193,40.077808,37.447563,34.948841,53.059563,27.881,30.078,540.967,542.651,541.553,541.772,547.485,550.562,548.511,547.925,50.000351,26,0.19940199999996366,False,
2016-06-10 12:00:00,19.322205,284.349243,36.834789,37.492825,35.022087,53.205807,27.905,30.103,538.989,542.798,540.161,539.941,547.266,550.122,548.291,547.559,50.001308,26,-0.1049499999999739,False,
2016-06-10 13:00:00,19.324457,284.402161,30.615755,38.115456,35.703613,53.689369,27.954,30.151,541.406,544.116,542.285,541.919,547.119,549.902,547.925,547.559,49.999599,26,0.05291799999997693,False,
2016-06-10 14:00:00,19.322956,284.518066,34.081367,37.770332,35.315807,53.606071,27.979,30.151,539.575,541.919,540.015,542.139,546.387,549.683,547.485,546.753,49.997635,26,0.11590499999999793,False,
2016-06-10 15:00:00,19.325209,284.124725,32.819893,37.681175,35.243546,53.442791,27.979,30.151,540.308,542.285,542.432,539.941,546.899,549.902,547.339,547.119,50.003704,26,-0.39334099999996397,False,0.00150967
2016-06-10 16:00:00,19.318449,284.377472,27.88014,37.636177,35.16349,53.373371,28.003,30.176,538.11,540.454,538.477,538.916,546.68,549.829,547.339,546.606,49.997852,26,0.2527469999999994,False,
2016-06-10 17:00:00,19.319952,284.338989,25.026268,37.64257,35.173767,53.365574,28.198,30.322,540.308,542.285,542.139,539.282,546.46,549.39,548.071,542.285,49.999668,26,-0.03848299999998517,False,
2016-06-10 18:00:00,19.321453,284.574799,20.486982,37.713051,35.253788,53.428616,28.223,30.396,538.696,541.187,539.575,540.161,545.728,549.243,547.778,540.454,49.995708,26,0.2358099999999581,False,
2016-06-10 19:00:00,19.322956,284.252472,15.5665,37.759197,35.294231,53.501358,28.418,30.493,540.601,543.823,542.285,541.846,548.291,550.781,550.269,542.358,50.001335,26,-0.32232699999997294,False,
2016-06-10 20:00:00,19.324457,284.122803,3.999089,37.72007,35.246784,53.486126,28.442,30.518,540.454,543.237,541.187,542.798,546.094,548.804,547.778,540.234,50.003662,26,-0.12966900000003534,False,
2016-06-10 21:00:00,19.328213,283.606415,-2.485946,37.273663,34.806999,53.056553,28.369,30.518,540.161,543.018,541.187,541.113,546.606,549.463,547.778,541.626,50.010674,26,-0.5163879999999494,False,7.82e-06
2016-06-10 22:00:00,19.322205,284.30191,-0.968161,37.157482,34.659931,52.895554,28.442,30.518,538.11,539.648,538.843,538.77,546.313,549.463,547.852,541.187,50.000793,26,0.695494999999994,False,
2016-06-10 23:00:00,19.322205,284.001801,-10.308411,37.107037,34.533661,52.708214,28.369,30.493,541.26,543.018,541.26,539.429,548.145,550.781,549.463,542.505,50.005733,26,-0.3001090000000204,False,
2016-06-11 00:00:00,19.320702,284.080505,-25.359964,37.25272,34.557472,52.315403,28.369,30.493,538.843,540.601,539.648,539.355,545.947,549.023,547.998,540.674,50.003529,26,0.0787040000000161,False,
2016-06-11 01:00:00,19.314693,239.730911,-36.23214,36.616982,34.403702,51.120369,22.876,23.999,541.333,545.728,542.651,544.556,539.795,544.482,537.964,535.693,50.000633,26,-44.349594000000025,True,
2016-06-11 02:00:00,19.330465,141.954178,-33.883755,34.431194,33.294666,46.874859,22.241,23.242,544.116,543.604,543.823,544.556,552.393,551.807,550.635,546.899,49.992424,26,-97.77673299999998,True,0.00526372
2016-06-11 03:00:00,19.316196,134.523621,-38.550053,33.96973,32.679588,45.818642,22.095,23.071,536.279,544.263,540.088,539.795,552.393,556.201,552.393,548.657,50.009365,26,-7.430557000000022,False,
2016-06-11 04:00:00,19.304932,134.643295,-46.433056,33.904999,32.423519,45.488358,22.095,23.071,542.725,545.728,541.699,542.358,551.001,549.902,552.539,549.023,49.993271,26,0.11967400000000339,False,
2016-06-11 05:00:00,19.296669,134.346558,-42.275143,33.803909,32.295677,45.380337,22.046,23.022,544.482,544.189,544.336,545.288,549.683,549.316,551.953,548.584,50.001553,26,-0.29673700000000736,False,0.00452031
2016-06-11 06:00:00,19.288408,134.578278,-90.906372,34.57193,32.064194,45.275158,21.973,22.998,541.113,542.871,541.992,544.189,548.804,548.657,551.514,548.145,49.996819,26,0.23172000000002413,False,
2016-06-11 07:00:00,19.298172,134.675949,-90.695801,34.813072,31.988035,45.076481,22.021,23.022,543.604,546.753,543.677,545.068,547.925,547.192,550.635,547.046,49.995708,26,0.09767099999999118,False,
2016-06-11 08:00:00,19.300425,180.392273,-77.231071,34.46666,32.384464,45.713123,27.588,29.688,541.553,544.189,540.308,543.896,545.728,549.243,549.976,545.288,49.99781,26,45.716323999999986,True,
2016-06-11 09:00:00,19.304932,281.937958,-41.672535,37.670822,34.714127,51.297695,27.979,30.176,538.916,540.967,539.063,538.257,544.263,547.705,547.192,540.308,49.996616,26,101.54568499999999,True,
2016-06-11 10:00:00,19.307184,284.009918,-14.996643,37.709892,34.815788,52.368839,27.905,30.103,540.015,540.747,541.479,540.967,543.823,547.192,546.899,539.722,50.003006,26,2.071960000000047,False,
2016-06-11 11:00:00,19.313192,284.077942,-11.762696,37.62141,34.619858,51.901196,27.905,30.103,538.11,540.527,540.454,538.55,543.164,546.46,546.24,539.648,50.001083,26,0.06802399999997988,False,
2016-06-11 12:00:00,19.308685,283.976135,-12.731358,37.55127,34.543999,51.730518000000004,27.954,30.151,539.648,541.04,542.065,539.795,543.896,547.339,547.339,540.234,50.00457,26,-0.10180700000000797,False,
2016-06-11 13:00:00,19.307936,284.275879,-15.933607,37.569286,34.537983,51.75275,27.832,30.078,539.795,541.04,540.088,539.941,544.409,548.218,547.192,540.454,49.997776,26,0.2997439999999756,False,
2016-06-11 14:00:00,19.313192,284.095001,-17.33075,37.546482,34.511429,51.738895,27.808,30.029,540.454,541.919,540.308,538.916,544.702,548.291,547.192,540.308,50.00246,26,-0.18087799999995013,False,
2016-06-11 15:00:00,19.306433,284.293152,-19.857822,37.496895,34.449535,51.715252,27.734,29.956,539.502,541.699,539.648,540.454,543.604,547.266,546.899,539.795,49.99778,26,0.19815099999999575,False,
2016-06-11 16:00:00,19.313944,284.225952,-20.083536,37.502499,34.443855,51.712231,27.686,29.956,541.26,541.113,542.139,540.674,543.311,547.119,546.167,539.355,50.001118,26,-0.06720000000001392,False,
2016-06-11 17:00:00,19.308685,284.239685,-41.218555,37.66975,34.367607,51.676643,27.686,29.932,540.967,543.53,540.967,541.04,545.728,549.097,548.071,541.26,49.99894,26,0.013733000000001994,False,
2016-06-11 18:00:00,19.308685,284.260986,-48.583412,37.781731,34.210464,51.489143,27.686,29.956,538.696,542.065,541.479,541.479,544.995,548.438,547.339,540.381,50.00246,26,0.02130099999999402,False,
2016-06-11 19:00:00,19.309437,284.076294,-40.601482,37.559357,34.213127,51.539303,27.661,29.932,541.772,543.604,540.967,541.113,544.556,547.998,546.973,540.381,50.005478,26,-0.1846919999999841,False,
2016-06-11 20:00:00,19.313192,283.991272,-42.247055,37.561035,34.197018,51.561481,27.686,29.956,540.82,543.604,541.406,541.479,543.164,546.753,545.874,538.623,50.007622,26,-0.08502200000003768,False,
2016-06-11 21:00:00,19.307184,284.079437,-48.702019,37.667286,34.15168,51.39209,27.734,29.956,540.015,541.187,540.454,540.674,544.189,547.778,546.973,539.868,50.004967,26,0.0881650000000036,False,
2016-06-11 22:00:00,19.308685,283.92804,-47.571232,37.667019,34.090393,51.195858,27.661,29.932,538.477,540.381,539.502,540.381,543.237,546.826,545.947,539.136,50.007114,26,-0.15139699999997447,False,
2016-06-11 23:00:00,19.307936,283.919861,-47.719894,37.605785,34.019806,51.047821,27.661,29.932,540.308,541.699,539.575,541.479,544.189,548.145,546.973,539.868,50.007984,26,-0.008178999999984171,False,
2016-06-12 00:00:00,19.308685,283.894989,-59.122391,37.669624,33.989197,51.175697,27.637,29.932,541.113,542.871,540.454,541.26,543.018,546.753,545.801,538.916,50.008602,26,-0.024872000000016214,False,
2016-06-12 01:00:00,19.303429,281.83252,-70.702576,37.698036,33.941395,51.271698,27.49,29.736,539.429,541.26,542.432,541.992,542.139,546.167,545.361,538.403,50.007221,26,-2.0624690000000214,False,
2016-06-12 02:00:00,19.309437,238.437637,-74.891518,37.302822,33.693035,50.117661,21.973,23.169,543.53,545.142,544.336,545.654,543.311,544.995,539.575,536.279,50.001228,26,-43.39488299999999,True,
2016-06-12 03:00:00,19.315445,137.679306,-59.952393,36.325176,32.179966,46.05748,21.68,22.681,543.384,542.871,542.944,543.75,552.612,551.44,549.902,545.581,50.00341,26,-100.758331,True,
2016-06-12 04:00:00,19.302677,134.604675,-79.050575,35.192501,32.065624,45.263786,21.704,22.754,541.553,544.775,543.97,544.116,552.466,550.635,549.023,545.142,50.001118,26,-3.0746310000000108,False,
2016-06-12 05:00:00,19.305683,134.157761,-91.114464,35.951805,32.634605,45.649036,21.631,22.656,541.406,543.677,542.432,543.457,549.902,548.804,546.753,543.604,50.007256,26,-0.4469139999999925,False,
2016-06-12 06:00:00,19.292915,134.234665,-95.039711,36.665356,33.092644,46.299431,21.753,22.754,540.308,540.967,540.454,541.479,545.361,544.922,543.164,542.285,50.004421,26,0.07690400000001318,False,
2016-06-12 07:00:00,19.287659,180.992264,-92.140144,37.894928,33.308624,47.471786,27.319,29.443,542.139,543.457,542.212,542.871,546.094,549.683,547.412,540.308,50.003807,26,46.757599,True,
2016-06-12 08:00:00,19.301176,280.283875,-90.946838,37.409767,34.040573,51.220196,27.661,29.907,539.941,542.065,540.967,541.479,544.775,547.998,547.559,540.234,50.018047,26,99.29161100000002,True,
2016-06-12 09:00:00,19.30418,283.967072,-92.831055,37.898582,34.204384,51.99918,27.637,29.907,541.626,543.018,542.285,542.871,547.632,550.488,549.097,541.992,50.003727,26,3.68319699999995,False,
2016-06-12 10:00:00,19.30418,284.176117,-88.617195,37.952126,34.319286,52.100945,27.686,29.956,538.843,540.601,538.77,538.55,547.632,550.562,549.097,541.919,49.999374,26,0.20904500000000326,False,
2016-06-12 11:00:00,19.30418,284.069672,-83.013817,37.91711,34.374344,52.031544,27.759,30.005,541.333,543.75,540.015,541.333,546.533,548.877,548.511,541.26,50.001583,26,-0.10644499999995105,False,
2016-06-12 12:00:00,19.310188,284.172729,-80.388161,37.934856,34.430965,52.052872,27.808,30.029,539.575,542.871,542.651,540.161,547.266,549.756,548.73,541.992,50.003098,26,0.10305699999997842,False,
2016-06-12 13:00:00,19.315445,284.262024,-82.874542,37.796837,34.24749,51.958382,27.759,30.005,542.212,543.604,541.333,542.871,547.046,549.683,548.291,541.187,50.001247,26,0.0892949999999928,False,
2016-06-12 14:00:00,19.310188,284.246277,-84.040619,37.71011,34.157402,51.875546,27.808,30.029,541.626,543.237,542.432,541.846,547.119,549.902,548.584,541.187,49.999733,26,-0.015746999999976197,False,
2016-06-12 15:00:00,19.300425,283.994415,-85.34053,37.806183,34.192436,51.837673,27.832,30.078,540.601,543.53,542.065,541.04,546.46,549.463,547.998,540.747,50.006313,26,-0.2518620000000169,False,
2016-06-12 16:00:00,19.30418,284.214478,-85.601692,37.855965,34.203491,51.807945,27.832,30.029,540.527,543.018,539.209,540.967,547.192,549.902,547.998,540.747,50.005466,26,0.2200629999999819,False,
2016-06-12 17:00:00,19.304932,284.25415,-85.96698,37.909981,34.245129,51.84671,27.808,30.029,540.894,543.018,540.088,539.795,548.511,551.074,549.023,542.139,50.003689,26,0.03967199999999593,False,
2016-06-12 18:00:00,19.300425,284.104706,-84.78698,37.905254,34.270565,51.847126,27.808,30.029,541.626,543.75,541.626,541.26,546.899,549.902,547.632,541.04,50.004765,26,-0.14944399999995994,False,
2016-06-12 19:00:00,19.306433,284.354218,-74.087761,37.870491,34.253635,51.862125,27.759,30.005,538.33,540.015,539.795,539.282,550.635,553.491,550.269,543.457,50.002323,26,0.24951199999998153,False,
2016-06-12 20:00:00,19.311691,284.24939,-22.940563,36.970402,34.451401,51.88298,27.686,29.932,539.795,543.164,540.82,540.308,551.733,554.077,551.221,543.896,50.001141,26,-0.1048279999999977,False,
2016-06-12 21:00:00,19.313192,284.173492,-39.65229,37.140945,34.364944,51.753201,27.637,29.907,538.989,541.04,541.187,539.795,551.221,553.638,551.147,543.604,50.001621,26,-0.07589799999999514,False,
2016-06-12 22:00:00,19.311691,284.155945,-36.125198,37.072365,34.313347,51.66769,27.637,29.907,540.82,543.677,540.82,542.065,551.733,554.15,551.587,544.189,50.001804,26,-0.01754700000003595,False,
2016-06-12 23:00:00,19.312441,284.261444,-35.710983,37.000782,34.270981,51.613544,27.637,29.907,541.772,543.75,542.725,542.285,551.294,553.784,551.074,543.604,50.002659,26,0.10549900000000889,False,
2016-06-13 00:00:00,19.311691,284.269775,-53.965694,37.144913,34.178249,51.612553,27.637,29.907,539.648,541.187,540.381,541.992,549.976,552.759,550.122,542.505,50.001629,26,0.008330999999998312,False,
2016-06-13 01:00:00,19.307184,283.670227,-74.565231,37.352055,34.064625,51.666088,27.563,29.834,538.403,541.333,539.868,540.381,551.587,553.931,550.854,543.311,50.010456,26,-0.5995479999999702,False,
2016-06-13 02:00:00,19.302677,241.045395,-84.123642,36.371731,33.794323,50.533516,21.948,23.145,541.699,545.654,544.336,543.53,539.136,543.311,541.772,537.744,50.008896,26,-42.624832,True,
2016-06-13 03:00:00,19.316948,137.652969,-73.954643,32.394623,32.55909,45.955536,21.436,22.437,543.53,545.361,542.432,541.772,547.046,547.339,547.192,547.192,50.008057,26,-103.392426,True,
2016-06-13 04:00:00,19.295919,134.513824,-69.18486,34.370983,30.776518,44.414001,21.362,22.388,541.479,542.578,541.553,542.432,548.291,547.412,545.361,544.995,50.000244,26,-3.1391450000000134,False,
2016-06-13 05:00:00,19.28916,134.520416,-78.839699,37.685352,30.47821,44.440037,21.167,22.168,540.454,543.677,541.626,541.553,546.533,551.001,548.657,548.877,49.996708,26,0.006592000000011922,False,
2016-06-13 06:00:00,19.285404,134.305496,-74.173141,37.629036,30.436369,44.260525,21.436,22.461,544.995,546.826,544.995,544.995,544.775,546.021,543.164,543.091,50.00481,26,-0.21492000000000644,False,
2016-06-13 07:00:00,19.277143,182.202866,-68.747231,37.497753,30.707544,45.151508,27.246,29.443,541.553,540.234,533.35,538.696,548.218,551.294,551.147,542.798,50.002346,26,47.897369999999995,True,-0.0059843
2016-06-13 08:00:00,19.292164,282.375488,-68.374214,35.276806,32.491669,49.141983,27.368,29.688,538.477,540.527,539.648,539.209,547.192,549.829,547.412,540.381,49.998173,26,100.17262200000002,True,
2016-06-13 09:00:00,19.302677,284.838135,-64.873055,37.251034,34.139755,51.555965,27.441,29.761,538.477,540.308,539.575,538.916,547.192,550.122,547.632,540.601,49.990356,26,2.462647000000004,False,
2016-06-13 10:00:00,19.292915,284.182709,-57.61507,36.684174,33.616756,51.2883,27.515,29.834,539.722,541.479,540.234,541.26,545.801,548.73,546.24,539.648,50.001492,26,-0.655426000000034,False,-0.0022279
2016-06-13 11:00:00,19.301928,284.12265,-45.590965,36.292667,33.380157,50.711349,27.49,29.761,538.33,539.941,540.015,539.282,547.485,550.269,548.071,541.26,50.000134,26,-0.060058999999967,False,
2016-06-13 12:00:00,19.301928,284.272675,-44.381176,36.516754,33.623631,50.889545,27.515,29.785,541.479,543.604,539.722,541.772,548.657,551.221,549.463,542.285,49.999065,26,0.150024999999971,False,
2016-06-13 13:00:00,19.296669,284.101074,-47.972332,36.6217,33.712772,51.051369,27.637,29.907,538.77,540.82,541.26,540.015,546.68,549.756,547.852,541.113,50.001671,26,-0.17160100000000966,False,
2016-06-13 14:00:00,19.286156,284.097595,-48.028439,36.736507,33.873001,51.087841,27.637,29.858,538.916,541.626,540.747,540.308,549.097,551.44,549.17,541.553,50.004955,26,-0.003478999999970256,False,
2016-06-13 15:00:00,19.286156,284.054077,-47.871304,36.757339,33.971142,50.960537,27.588,29.834,541.772,543.237,542.065,540.454,548.657,551.367,548.291,541.772,50.002357,26,-0.04351800000000594,False,-0.00974272
2016-06-13 16:00:00,19.287659,284.205933,-51.064964,36.746597,33.93993,50.9743,27.661,29.907,541.846,541.479,541.626,542.651,547.705,550.781,547.778,539.868,50.000065,26,0.15185600000000932,False,-0.00448
2016-06-13 17:00:00,19.291412,284.327637,-51.29549,36.787106,33.951527,51.00914,27.637,29.907,541.772,543.164,540.967,542.871,550.342,553.125,550.342,542.798,49.998779,26,0.12170399999996562,False,-0.00448672
2016-06-13 18:00:00,19.30418,284.485474,-52.551666,36.846722,33.992912,51.086666,27.588,29.834,541.333,542.871,542.285,542.651,549.243,552.1,548.291,541.846,49.997601,26,0.1578370000000291,False,
2016-06-13 19:00:00,19.306433,283.324615,-46.096249,36.77216,33.994751,51.03516,27.661,29.907,538.696,540.381,540.894,539.575,552.173,554.663,551.44,543.604,50.011833,26,-1.1608590000000163,False,
2016-06-13 20:00:00,19.309437,283.990967,-4.562807,36.472912,34.24437,51.356422,27.637,29.858,537.964,540.454,540.161,537.744,547.119,550.049,549.902,542.285,50.002064,26,0.6663520000000176,False,
2016-06-13 21:00:00,19.311691,284.140259,-0.463386,36.495914,34.399597,51.664719,27.637,29.907,541.406,542.432,542.505,541.04,548.218,551.44,551.44,543.97,50.000671,26,0.14929200000000264,False,
2016-06-13 22:00:00,19.306433,284.151123,1.427368,36.519089,34.435036,51.711685,27.637,29.858,540.161,542.212,540.234,538.037,548.364,551.44,551.074,543.604,50.000706,26,0.010863999999969565,False,
2016-06-13 23:00:00,19.311691,284.337677,0.496929,36.508072,34.437428,51.739788,27.588,29.858,539.209,542.139,541.187,540.967,547.412,550.269,551.221,543.237,49.997738,26,0.186554000000001,False,
2016-06-14 00:00:00,19.306433,284.221558,-26.049034,36.537579,34.248577,51.573227,27.515,29.785,538.477,540.161,538.916,538.916,547.266,550.708,551.44,544.189,50.001637,26,-0.11611899999996922,False,
2016-06-14 01:00:00,19.307936,284.472382,-32.4375,36.571804,34.092552,51.310875,27.563,29.834,539.648,541.626,540.088,540.234,547.339,549.829,550.342,542.871,49.994942,26,0.25082399999996596,False,
2016-06-14 02:00:00,19.305683,241.737839,-19.039679,36.490177,33.746338,50.270161,21.924,23.071,545.361,544.336,544.556,545.288,544.336,546.899,543.457,539.136,49.996647,26,-42.734542999999974,True,
2016-06-14 03:00:00,19.306433,137.85553,-23.250322,36.842411,30.580303,45.204838,21.436,22.461,542.578,544.775,543.457,544.189,545.947,547.339,545.874,544.702,49.998611,26,-103.88230900000002,True,
2016-06-14 04:00:00,19.304932,134.587494,-63.35677,35.665016,30.406876,43.742374,21.387,22.388,542.725,544.409,542.871,543.97,548.657,548.657,547.632,545.728,49.999016,26,-3.268035999999995,False,
2016-06-14 05:00:00,19.293667,157.337433,-69.142181,36.943481,30.589983,44.440052,24.097,25.806,542.139,545.142,542.871,542.285,540.015,548.73,545.728,544.482,50.000355,26,22.749939000000012,True,
2016-06-14 06:00:00,19.276392,184.397186,-67.207603,40.246964,30.753733,46.002537,21.68,22.778,542.212,543.677,543.677,544.189,543.97,545.947,543.018,541.626,50.001774,26,27.059753,True,
2016-06-14 07:00:00,19.285404,135.266022,-61.325596,36.727264,30.300421,43.87286,21.484,22.51,542.871,546.021,542.212,541.187,547.778,548.73,547.339,544.849,50.003666,26,-49.13116400000001,True,
2016-06-14 08:00:00,19.299675,182.136749,-10.504158,34.880333,30.689299,44.128963,27.197,29.395,540.82,541.626,539.795,540.527,546.313,549.683,548.804,548.291,49.999561,26,46.87072700000002,True,
2016-06-14 09:00:00,19.317699,281.996246,43.55357,36.180927,34.370285,50.742447,27.661,29.932,538.989,541.919,539.355,540.161,547.632,550.122,549.243,548.657,49.997265,26,99.85949699999998,True,
2016-06-14 10:00:00,19.315445,284.162415,40.175518,36.800163,34.639538,52.347893,27.759,30.005,541.992,542.212,540.454,541.772,545.361,548.291,547.559,547.192,49.999191,26,2.166169000000025,False,
2016-06-14 11:00:00,19.313944,284.704437,41.005554,36.75993,34.621983,52.357159,27.905,30.103,538.403,540.601,541.406,538.477,545.728,548.438,547.339,541.26,49.995342,26,0.5420219999999745,False,
2016-06-14 12:00:00,19.313192,284.793701,39.051071,36.764267,34.59325,52.414143,28.003,30.176,540.82,543.457,539.136,540.308,547.412,549.976,549.023,541.772,49.993526,26,0.08926400000001422,False,
2016-06-14 13:00:00,19.319952,284.437317,29.711821,36.701214,34.573269,52.337891,28.076,30.249,540.308,541.846,540.088,539.868,546.167,549.097,547.119,541.04,49.999157,26,-0.3563839999999914,False,
2016-06-14 14:00:00,19.317699,284.360535,32.54068,36.708267,34.598911,52.324837,28.223,30.371,540.601,543.237,541.772,542.358,547.852,550.708,549.17,541.919,50.000427,26,-0.07678199999998014,False,
2016-06-14 15:00:00,19.314693,284.150452,31.391661,36.822983,34.70977,52.45443,28.271,30.396,539.575,543.018,540.088,540.308,546.021,548.877,547.632,540.674,50.003117,26,-0.2100830000000542,False,
2016-06-14 16:00:00,19.317699,283.258575,25.191179,36.839806,34.750465,52.468788,28.442,30.518,539.136,540.601,539.795,538.989,545.654,548.657,547.119,539.941,50.014381,26,-0.8918769999999654,False,
2016-06-14 17:00:00,19.312441,284.206421,20.857267,36.885715,34.767929,52.514717,28.613,30.713,540.454,541.333,539.795,540.088,545.068,548.071,546.24,539.063,50.002209,26,0.94784599999997,False,
2016-06-14 18:00:00,19.312441,284.284363,-4.537357,37.076035,34.818249,52.53775,28.76,30.859,541.626,544.775,542.358,541.333,547.046,549.756,547.412,540.674,49.997631,26,0.07794200000000728,False,
2016-06-14 19:00:00,19.301928,284.160248,-46.135124,37.527233,34.532768,51.856678,28.857,30.933,538.403,540.454,538.916,538.037,546.167,549.17,546.46,539.648,49.999771,26,-0.12411499999996067,False,
2016-06-14 20:00:00,19.30418,284.370117,-47.996304,37.526588,34.486179,51.773731,28.687,30.786,541.26,542.505,541.553,541.187,549.097,551.44,549.463,542.139,49.998066,26,0.20986899999996922,False,
2016-06-14 21:00:00,19.300425,284.105988,-49.842018,37.435055,34.373802,51.717518,28.687,30.737,540.967,542.651,541.699,540.674,547.998,550.854,548.438,541.553,50.002174,26,-0.26412899999996853,False,
2016-06-14 22:00:00,19.300425,284.155518,-51.772911,37.354019,34.347679,51.58725,28.516,30.591,540.601,543.237,540.161,541.479,548.145,550.854,548.291,541.479,50.001118,26,0.04952999999994745,False,
2016-06-14 23:00:00,19.300425,284.101593,-62.456909,37.289715,34.229214,51.419609,28.613,30.664,539.502,541.919,541.187,542.139,552.686,555.249,551.367,544.263,50.000248,26,-0.05392499999999245,False,
2016-06-15 00:00:00,19.295168,236.782501,-94.68811,37.574715,33.770641,50.327732,22.974,23.999,544.043,544.189,542.725,544.702,542.139,544.336,538.843,535.986,49.998466,26,-47.31909199999998,True,-0.00449044
2016-06-15 01:00:00,19.301176,136.856827,-95.373947,37.069927,32.512123,46.058804,22.485,23.438,541.333,543.237,542.285,543.018,544.482,545.142,546.606,544.116,49.996685,26,-99.92567399999999,True,0.00226369
2016-06-15 02:00:00,19.301176,134.854416,-96.041054,35.859089,32.063412,45.135391,22.314,23.291,540.747,542.212,540.967,541.479,548.95,548.95,546.46,544.556,49.99131,26,-2.0024110000000235,False,
2016-06-15 03:00:00,19.296669,134.442566,-97.443611,35.54409,31.824392,44.825108,22.192,23.169,541.26,543.896,543.311,542.065,548.804,548.73,547.119,544.556,49.997883,26,-0.41184999999998695,False,
